id,dept,level,workload,employment_years,last_year_promo,last_year_violations,supervisor_evaluation,salary,quit
991320,purchasing,junior,medium,2,no,no,5,22800,no
983224,sales,junior,low,1,no,no,5,19200,no
680357,hr,middle,medium,7,no,no,4,36000,no
834823,technology,middle,low,7,no,no,5,28800,no
804735,sales,junior,medium,1,no,no,4,28800,no
489245,technology,sinior,high,2,no,no,3,85200,no
511191,hr,junior,medium,2,no,no,4,22800,no
590294,technology,junior,low,1,no,no,4,15600,yes
515450,technology,middle,high,4,no,yes,4,57600,no
890237,sales,junior,medium,2,no,no,5,25200,no
496748,purchasing,middle,medium,6,no,yes,4,34800,no
856161,sales,junior,low,1,no,no,5,15600,yes
523837,purchasing,junior,medium,1,no,yes,2,27600,yes
136117,sales,junior,medium,2,no,no,4,25200,no
819848,technology,middle,medium,4,no,yes,4,40800,no
187454,marketing,junior,low,1,no,yes,5,18000,yes
470057,marketing,junior,low,1,no,no,4,14400,no
880604,technology,junior,medium,1,no,no,3,31200,yes
832777,technology,junior,medium,4,no,yes,2,33600,yes
319836,marketing,middle,high,5,no,no,5,64800,no
547299,marketing,junior,low,1,no,no,2,19200,yes
255016,marketing,junior,medium,4,no,no,4,31200,no
992051,technology,middle,low,1,no,no,5,34800,no
867876,purchasing,junior,medium,2,no,no,4,28800,no
777437,sales,junior,medium,1,no,no,3,21600,yes
473623,hr,junior,low,1,no,no,2,12000,yes
210470,technology,junior,low,1,no,no,2,18000,yes
980289,purchasing,junior,medium,2,no,no,3,27600,no
466358,marketing,junior,medium,2,no,no,4,24000,no
753306,technology,junior,medium,3,no,no,4,36000,no
298486,sales,sinior,high,7,no,no,4,73200,no
558432,sales,junior,high,3,no,no,2,30000,yes
963347,marketing,middle,medium,7,no,no,3,45600,no
813462,sales,junior,low,1,no,no,4,12000,yes
128742,technology,middle,medium,5,no,no,4,45600,no
981868,sales,junior,medium,1,no,no,5,21600,no
844597,technology,junior,low,5,no,no,4,19200,no
945780,technology,middle,medium,6,no,no,5,46800,no
803273,purchasing,junior,medium,1,no,no,2,21600,yes
851533,hr,junior,medium,2,no,yes,3,25200,no
830763,technology,junior,low,2,no,no,3,15600,yes
279781,sales,junior,medium,1,no,no,3,20400,yes
805228,purchasing,middle,medium,5,no,no,5,34800,no
894126,sales,junior,medium,3,no,no,2,20400,yes
443707,hr,middle,medium,6,yes,no,4,34800,no
960589,technology,junior,high,1,no,no,4,43200,yes
983294,purchasing,junior,low,1,no,no,4,19200,yes
916713,technology,junior,medium,1,no,no,2,26400,no
348496,sales,middle,medium,7,no,no,4,43200,no
157434,sales,sinior,medium,5,no,no,5,58800,no
493556,hr,junior,medium,2,no,no,3,22800,no
861470,sales,middle,medium,9,no,no,4,43200,no
971793,sales,middle,medium,7,no,no,3,40800,no
897944,technology,sinior,medium,6,no,yes,3,62400,no
193140,hr,middle,high,3,no,no,1,52800,no
488486,marketing,middle,medium,9,no,yes,3,44400,no
870366,marketing,middle,medium,2,no,no,4,46800,no
904468,purchasing,junior,high,1,no,no,5,33600,yes
906865,hr,junior,medium,1,no,no,3,28800,yes
471196,purchasing,middle,low,5,no,no,3,24000,no
872452,sales,junior,medium,1,no,no,4,25200,no
934242,sales,sinior,medium,9,yes,no,4,60000,no
709776,technology,junior,medium,2,no,no,4,34800,no
499923,marketing,sinior,high,2,no,no,3,81600,no
140608,purchasing,junior,medium,1,no,no,3,22800,yes
835699,marketing,junior,low,3,no,no,4,16800,no
575873,technology,junior,medium,1,no,yes,4,26400,yes
500271,sales,middle,low,8,no,no,5,28800,no
966191,technology,junior,medium,3,no,no,3,34800,yes
868052,sales,junior,low,3,no,no,4,18000,no
191327,technology,junior,medium,2,no,no,4,27600,no
385154,technology,middle,low,7,no,no,5,22800,no
834505,sales,junior,medium,1,no,yes,4,21600,yes
462217,sales,middle,low,7,no,no,2,27600,no
884125,sales,junior,medium,1,no,no,3,26400,yes
371726,purchasing,middle,low,4,no,no,4,24000,no
370772,sales,junior,medium,3,no,no,1,24000,yes
654331,sales,sinior,high,10,no,yes,4,64800,no
870032,hr,middle,low,2,no,no,5,30000,no
817990,sales,middle,high,7,no,no,4,52800,no
106490,sales,junior,low,3,no,yes,4,19200,yes
550128,marketing,junior,medium,2,no,yes,1,22800,yes
546613,purchasing,junior,low,4,no,yes,3,12000,yes
438821,technology,middle,medium,3,no,no,4,45600,no
889496,sales,junior,medium,1,no,no,3,27600,yes
198932,technology,junior,low,1,no,no,4,22800,yes
693400,purchasing,sinior,low,6,no,no,5,39600,no
243534,hr,middle,high,5,no,no,3,52800,no
433855,sales,middle,medium,8,no,no,4,38400,no
180957,technology,sinior,high,3,yes,no,3,76800,no
100969,marketing,junior,medium,2,no,no,3,26400,yes
699297,technology,middle,low,4,no,no,4,22800,no
128325,sales,middle,medium,5,no,no,5,39600,no
402634,hr,middle,high,5,no,yes,3,49200,no
913448,sales,middle,high,4,no,no,4,48000,no
524724,technology,middle,low,3,no,no,2,32400,yes
670337,purchasing,junior,low,2,no,no,4,13200,yes
170621,marketing,junior,medium,2,no,no,2,22800,yes
944535,sales,junior,medium,3,no,no,4,21600,no
282668,sales,middle,low,10,no,yes,3,27600,no
200832,purchasing,sinior,high,1,no,no,1,70800,no
393762,sales,middle,medium,3,no,yes,1,42000,no
434572,hr,junior,low,4,no,no,4,19200,no
725480,purchasing,junior,medium,1,no,no,3,21600,yes
647842,sales,junior,medium,1,no,no,4,28800,no
577049,marketing,sinior,medium,4,no,no,2,60000,no
134470,technology,middle,high,4,no,no,1,55200,no
558572,sales,middle,low,4,no,no,4,19200,no
983911,technology,junior,medium,2,no,no,3,33600,no
418903,sales,junior,low,2,no,yes,4,15600,no
222447,hr,junior,low,1,no,no,4,16800,yes
890283,purchasing,middle,medium,6,no,no,2,37200,no
399598,sales,middle,medium,4,no,no,4,33600,no
598965,sales,sinior,low,4,no,no,4,25200,no
649490,marketing,junior,high,5,no,no,2,33600,yes
195633,sales,junior,high,4,no,no,3,36000,no
548107,hr,sinior,low,9,no,no,2,32400,no
820130,technology,junior,medium,3,no,no,2,33600,yes
729299,hr,junior,low,1,no,no,2,19200,yes
482887,marketing,middle,low,8,no,no,3,30000,no
148472,marketing,middle,medium,2,no,no,4,48000,no
683674,sales,middle,medium,5,no,no,3,40800,no
156553,hr,junior,low,2,no,no,5,20400,no
732341,hr,sinior,high,5,no,no,4,82800,no
191491,purchasing,middle,high,5,no,no,4,60000,no
516811,purchasing,junior,low,2,no,yes,2,18000,yes
887611,sales,junior,medium,1,no,no,5,27600,no
522066,technology,junior,medium,1,no,no,2,33600,yes
401726,sales,sinior,high,7,no,no,5,80400,no
831894,marketing,middle,low,5,no,no,4,25200,no
258854,sales,middle,medium,5,no,no,3,43200,no
502116,sales,middle,medium,9,no,no,2,31200,no
820838,technology,middle,high,7,no,no,3,67200,no
564521,sales,middle,low,5,no,no,4,24000,no
734536,technology,middle,high,4,no,no,1,60000,no
537641,marketing,junior,medium,1,no,no,4,25200,no
209940,sales,junior,low,2,no,no,2,12000,yes
683675,hr,junior,medium,3,no,no,4,22800,no
962349,hr,middle,low,5,no,no,3,19200,no
592255,hr,middle,medium,9,no,no,3,39600,no
702975,marketing,middle,medium,6,no,no,5,43200,no
874024,technology,sinior,high,8,no,no,3,76800,no
284964,sales,junior,low,1,no,no,4,18000,yes
753353,hr,middle,medium,4,no,no,4,46800,no
535381,sales,junior,medium,1,no,no,5,28800,no
868986,purchasing,middle,medium,4,no,no,4,39600,no
408603,technology,middle,medium,4,no,no,5,40800,no
875232,technology,middle,medium,8,no,no,4,40800,no
920325,sales,junior,medium,2,no,no,5,28800,no
271819,hr,middle,medium,6,no,no,3,34800,no
141249,technology,junior,medium,2,no,no,3,26400,no
458201,hr,middle,low,10,no,no,2,19200,no
891015,marketing,junior,low,1,no,no,5,16800,no
567323,marketing,junior,medium,3,no,no,3,27600,yes
923352,sales,junior,high,2,no,no,4,33600,no
167894,sales,middle,low,9,no,no,5,24000,no
574556,technology,junior,low,4,no,no,4,15600,no
186664,sales,junior,medium,1,no,no,3,27600,no
515919,purchasing,middle,high,4,no,no,2,48000,no
392912,sales,junior,low,1,no,no,2,12000,yes
535006,technology,sinior,medium,4,yes,no,4,55200,no
282973,sales,junior,medium,1,no,no,4,21600,no
741039,sales,junior,low,1,no,no,3,12000,yes
429727,sales,junior,low,4,no,no,3,12000,yes
147931,hr,middle,medium,10,no,yes,2,33600,no
375061,purchasing,sinior,medium,6,no,no,3,44400,no
606447,hr,junior,medium,1,no,no,4,26400,no
298848,technology,middle,high,4,no,no,3,68400,no
557237,technology,middle,high,7,no,no,1,55200,no
555915,marketing,junior,medium,1,no,no,4,24000,yes
126984,purchasing,sinior,high,2,yes,yes,4,73200,no
201335,purchasing,middle,medium,2,no,no,3,42000,no
748779,sales,junior,medium,1,no,no,4,21600,yes
988122,marketing,junior,medium,1,no,no,4,24000,yes
209935,hr,middle,medium,9,no,no,4,40800,no
855975,hr,middle,medium,8,no,no,4,34800,no
781957,hr,junior,medium,1,no,no,4,24000,no
206962,technology,junior,medium,1,no,no,3,30000,yes
311628,marketing,junior,low,2,no,yes,4,13200,yes
464803,sales,middle,medium,7,no,no,2,42000,no
322512,sales,junior,low,2,no,yes,5,18000,yes
386852,marketing,middle,low,7,no,no,4,31200,no
573958,sales,junior,medium,2,no,no,3,20400,no
970010,sales,junior,low,2,no,yes,3,14400,yes
689244,sales,middle,medium,3,no,no,4,33600,no
370229,sales,junior,medium,1,no,no,3,24000,yes
907417,hr,junior,low,2,no,no,4,19200,no
174417,technology,junior,high,2,no,no,5,38400,no
617368,marketing,sinior,high,6,no,no,1,73200,no
326932,hr,middle,low,6,no,no,2,19200,no
220667,technology,middle,low,4,no,no,4,34800,no
337891,marketing,junior,low,2,no,no,3,13200,yes
172413,technology,middle,low,6,no,no,3,22800,no
840809,sales,middle,medium,3,no,no,4,33600,no
302633,sales,middle,low,6,yes,no,4,24000,no
281470,sales,middle,high,7,no,no,4,54000,no
797874,marketing,junior,medium,2,no,no,4,32400,no
601746,technology,middle,medium,3,no,no,3,39600,no
786392,sales,junior,low,2,no,no,1,14400,yes
706441,technology,sinior,medium,6,no,no,4,55200,no
322524,sales,middle,low,7,no,no,3,22800,no
740208,hr,junior,low,2,no,no,2,12000,yes
526023,technology,junior,low,2,no,no,3,14400,no
276135,purchasing,middle,medium,10,no,no,1,37200,no
229781,technology,junior,medium,1,no,no,4,26400,no
269079,sales,middle,low,7,no,no,5,28800,no
192877,sales,junior,medium,2,no,no,3,25200,no
142929,sales,sinior,medium,3,no,no,5,44400,no
876359,sales,middle,medium,7,no,no,3,42000,no
232899,technology,junior,low,3,no,no,2,18000,yes
684511,hr,middle,low,3,no,no,4,20400,no
512425,purchasing,middle,high,3,no,no,4,58800,no
182667,sales,middle,medium,8,no,yes,3,38400,no
429842,marketing,middle,medium,6,no,no,5,46800,no
757128,marketing,junior,medium,2,no,no,3,31200,yes
320011,technology,junior,medium,2,no,no,4,26400,yes
657880,technology,middle,high,6,no,no,4,63600,no
528463,technology,junior,medium,3,no,no,4,31200,no
705140,technology,middle,low,4,no,no,5,22800,no
235536,sales,middle,high,8,no,no,3,45600,no
505920,sales,middle,medium,5,no,no,4,33600,no
711803,marketing,junior,medium,1,no,yes,4,31200,no
353470,purchasing,junior,low,2,no,no,3,12000,yes
329504,hr,middle,medium,2,no,yes,1,38400,no
235645,marketing,junior,low,1,no,no,5,20400,no
805068,sales,middle,low,2,no,no,2,27600,yes
399732,sales,sinior,medium,4,no,no,2,43200,no
928232,sales,junior,medium,1,no,no,2,20400,no
455539,purchasing,sinior,high,5,no,no,3,75600,no
323418,sales,junior,low,2,no,yes,2,12000,yes
290455,purchasing,middle,high,3,yes,no,4,55200,no
482507,sales,middle,high,7,no,yes,2,46800,no
724841,purchasing,junior,medium,3,no,no,3,21600,yes
267096,technology,junior,medium,3,no,no,4,34800,no
976571,technology,junior,medium,3,no,no,4,26400,no
837725,marketing,middle,low,4,no,no,3,19200,no
993653,purchasing,junior,medium,3,no,no,4,22800,no
922041,hr,junior,medium,1,no,no,4,26400,no
177971,purchasing,middle,low,2,no,no,4,28800,no
670588,sales,junior,medium,3,no,no,5,25200,no
619012,sales,middle,medium,4,yes,no,4,38400,no
730166,technology,middle,medium,6,no,no,3,39600,no
390175,sales,sinior,medium,6,no,no,4,46800,no
465204,sales,middle,medium,5,no,no,4,38400,no
147015,sales,junior,medium,2,no,no,4,25200,no
166802,technology,middle,medium,7,no,no,4,45600,no
764804,technology,junior,medium,2,no,no,4,31200,no
467677,sales,junior,low,1,no,no,4,15600,yes
490528,technology,junior,medium,2,no,no,4,27600,no
252969,technology,junior,medium,1,no,no,2,33600,yes
139075,marketing,middle,low,7,no,no,3,25200,no
810336,technology,junior,medium,2,no,no,4,27600,no
427660,purchasing,junior,medium,1,no,no,4,22800,no
663994,technology,junior,low,3,no,no,5,20400,no
749811,marketing,junior,low,2,no,no,3,13200,yes
963612,technology,sinior,high,10,yes,yes,3,76800,no
957664,sales,middle,medium,8,no,no,4,43200,no
800259,sales,middle,medium,9,no,no,3,38400,no
752643,purchasing,junior,low,5,no,no,3,12000,yes
234262,purchasing,middle,high,5,yes,no,4,49200,no
998324,sales,middle,medium,7,no,no,5,38400,no
574616,marketing,junior,high,1,no,no,5,36000,yes
861090,marketing,middle,medium,8,no,yes,4,42000,no
103857,sales,junior,medium,1,no,no,4,24000,no
778435,sales,junior,medium,1,no,no,4,28800,yes
915349,technology,middle,high,3,no,no,3,68400,no
127833,marketing,sinior,high,10,no,no,3,81600,no
831868,sales,junior,medium,4,no,no,4,27600,no
389233,sales,middle,medium,4,no,no,3,32400,no
980648,hr,junior,high,1,no,no,4,37200,yes
744453,hr,junior,medium,3,no,yes,4,30000,no
174025,sales,junior,low,2,no,no,3,18000,yes
309315,marketing,middle,low,5,no,no,3,31200,no
645451,purchasing,middle,medium,10,no,no,4,34800,no
811449,hr,middle,high,5,no,yes,3,54000,no
838441,sales,junior,medium,2,no,no,3,26400,yes
906322,hr,junior,low,1,no,no,2,15600,yes
309274,technology,middle,low,4,yes,no,4,34800,no
314801,technology,sinior,medium,1,no,no,3,69600,no
231188,hr,middle,medium,2,no,yes,3,44400,no
727393,hr,junior,medium,2,no,no,3,30000,yes
886836,sales,middle,medium,5,no,yes,3,31200,no
717172,marketing,middle,low,7,no,no,5,25200,no
869994,purchasing,junior,low,2,no,no,4,19200,no
248912,marketing,junior,medium,1,no,no,5,31200,no
816935,technology,sinior,medium,9,no,no,3,69600,yes
700153,hr,junior,low,1,no,no,4,13200,yes
714630,marketing,middle,low,8,no,no,3,31200,no
671214,marketing,middle,medium,9,no,no,4,48000,no
433065,technology,middle,low,2,no,no,5,22800,yes
796626,sales,junior,medium,3,no,no,3,24000,yes
405951,purchasing,junior,medium,2,no,yes,3,25200,yes
206046,sales,junior,medium,1,no,no,5,28800,no
169227,sales,middle,high,2,no,no,4,48000,yes
697941,technology,junior,low,1,no,no,1,14400,yes
734462,marketing,middle,medium,8,no,no,4,46800,no
796650,marketing,junior,low,1,no,no,4,18000,no
925982,purchasing,junior,low,1,no,no,3,12000,yes
295407,sales,sinior,high,7,no,no,2,69600,no
570801,sales,middle,medium,2,no,no,3,33600,no
328045,sales,middle,medium,1,no,no,4,38400,yes
254113,hr,sinior,low,4,no,no,3,32400,no
930360,technology,middle,medium,4,no,no,4,45600,no
383969,purchasing,sinior,medium,2,no,no,4,45600,no
822730,technology,junior,low,2,no,no,5,24000,no
690874,sales,junior,medium,2,no,no,5,22800,no
975493,hr,middle,medium,6,no,no,5,42000,no
817902,technology,sinior,medium,6,yes,no,5,57600,no
845606,technology,middle,medium,2,yes,no,4,51600,no
421422,sales,junior,low,2,no,no,5,15600,no
253498,sales,junior,low,1,no,yes,1,18000,no
852318,hr,junior,medium,1,no,no,1,21600,yes
128550,sales,middle,medium,3,no,no,2,32400,no
537973,technology,junior,low,1,no,no,5,19200,yes
327602,sales,junior,low,1,no,no,2,12000,yes
144980,sales,junior,medium,1,no,no,4,25200,no
249523,sales,middle,medium,5,no,yes,3,43200,no
584687,marketing,junior,low,2,no,no,3,20400,yes
614175,purchasing,middle,medium,8,no,yes,2,37200,no
758710,technology,junior,low,1,no,no,1,14400,yes
727575,technology,junior,low,1,no,no,5,19200,no
117441,marketing,junior,high,2,no,no,4,38400,no
624332,sales,junior,medium,2,no,yes,2,24000,yes
534010,marketing,junior,high,2,no,no,4,38400,no
707829,technology,junior,low,1,no,no,3,14400,yes
446114,hr,middle,high,8,no,no,5,51600,no
987382,marketing,junior,medium,5,no,no,4,28800,no
416748,sales,junior,medium,3,no,no,3,24000,yes
461192,technology,junior,low,3,no,no,2,14400,yes
415612,sales,junior,low,2,no,no,3,15600,yes
852840,hr,junior,medium,3,no,no,4,26400,no
590899,sales,junior,low,5,no,no,2,12000,yes
145956,technology,middle,low,5,no,no,4,34800,no
592027,marketing,junior,medium,1,no,no,5,32400,no
411118,marketing,junior,medium,1,no,no,4,31200,no
388603,sales,middle,high,3,no,yes,4,48000,yes
297115,sales,middle,low,2,no,no,5,24000,no
842785,technology,junior,low,1,no,no,4,22800,yes
733584,sales,junior,medium,1,no,yes,2,24000,yes
189095,sales,junior,low,1,no,no,5,19200,yes
374854,sales,sinior,medium,6,no,no,4,52800,no
990948,technology,junior,medium,1,no,no,3,30000,yes
812956,hr,junior,medium,3,no,no,2,25200,yes
299881,technology,junior,medium,2,no,no,4,31200,no
682468,purchasing,sinior,high,2,no,no,1,63600,no
942080,technology,junior,low,5,no,no,4,19200,no
849138,hr,middle,medium,5,no,no,3,44400,no
245918,hr,middle,low,1,no,no,3,30000,yes
499310,purchasing,junior,medium,2,no,no,5,28800,no
600793,sales,junior,medium,2,no,no,5,27600,no
809234,purchasing,middle,high,7,no,yes,4,54000,no
813641,technology,junior,medium,2,no,no,3,33600,no
750300,sales,junior,medium,1,no,yes,3,27600,yes
622144,marketing,sinior,high,10,no,no,1,73200,no
544500,marketing,junior,high,2,no,no,1,36000,yes
434463,sales,middle,medium,7,no,yes,4,43200,no
510477,sales,middle,low,3,no,no,4,19200,no
606967,purchasing,middle,high,7,no,no,4,49200,no
203183,purchasing,sinior,low,1,no,no,4,26400,no
374147,sales,junior,medium,3,no,no,4,28800,no
478328,marketing,middle,medium,6,no,no,5,36000,no
746457,sales,junior,low,2,no,yes,2,12000,yes
987403,marketing,middle,medium,7,no,no,5,36000,no
203021,sales,junior,high,2,no,no,3,33600,yes
399745,technology,sinior,medium,6,no,no,4,56400,no
699682,technology,middle,medium,7,no,no,4,50400,no
871152,sales,middle,high,5,no,no,2,50400,no
962400,hr,middle,medium,8,no,no,3,33600,no
935824,sales,junior,low,1,no,no,4,18000,yes
345760,technology,junior,low,1,no,no,4,22800,yes
799368,purchasing,sinior,medium,6,no,yes,1,56400,no
742909,sales,junior,medium,2,no,no,3,20400,no
331788,technology,sinior,low,2,no,no,3,31200,yes
382839,sales,junior,medium,1,no,yes,2,26400,yes
937198,hr,middle,medium,9,no,no,5,39600,no
376831,sales,junior,low,2,no,no,3,12000,yes
843555,sales,middle,high,2,no,no,3,57600,no
911024,sales,middle,low,3,yes,no,3,27600,no
945882,technology,middle,low,7,no,no,3,33600,no
144283,marketing,junior,low,1,no,no,4,16800,yes
862221,marketing,middle,medium,6,no,no,4,46800,no
374078,sales,middle,medium,6,no,yes,1,37200,no
999158,purchasing,junior,medium,1,no,yes,1,21600,yes
330461,sales,junior,low,2,no,no,3,12000,yes
654196,hr,middle,low,7,no,no,3,30000,no
402818,technology,middle,medium,7,no,no,4,46800,no
713289,technology,middle,high,7,no,yes,4,68400,no
119932,purchasing,junior,high,2,no,no,4,39600,no
598098,sales,middle,medium,1,yes,no,3,36000,no
700070,purchasing,junior,medium,4,no,yes,4,21600,no
738620,sales,junior,low,2,no,yes,4,18000,yes
345512,technology,middle,high,7,no,no,5,58800,no
111442,technology,junior,low,1,no,no,1,18000,yes
666245,technology,junior,medium,1,no,no,2,26400,yes
141666,sales,middle,high,8,no,no,4,57600,no
984817,sales,junior,low,2,no,no,2,12000,yes
133966,marketing,junior,high,2,no,no,4,34800,no
869887,purchasing,junior,medium,4,no,yes,3,28800,no
517254,sales,middle,medium,8,no,no,4,38400,no
835008,hr,middle,medium,8,no,no,3,43200,no
409065,sales,middle,medium,2,no,no,1,32400,no
686158,hr,sinior,high,3,no,no,3,78000,no
863140,technology,middle,high,2,no,no,4,62400,no
265163,purchasing,middle,medium,1,no,no,3,32400,no
158181,hr,middle,medium,8,no,no,4,36000,no
629348,purchasing,sinior,medium,5,no,no,4,60000,yes
622349,sales,sinior,medium,9,no,no,3,45600,no
151233,sales,middle,low,6,no,yes,3,18000,no
465605,purchasing,middle,medium,3,no,yes,4,38400,no
270636,marketing,middle,low,5,no,no,4,31200,no
268402,hr,junior,medium,1,no,no,4,24000,no
192566,marketing,junior,medium,1,no,no,4,24000,no
598822,technology,junior,medium,3,no,no,4,26400,no
907111,technology,junior,low,2,no,no,4,15600,no
610575,technology,middle,low,6,no,no,2,21600,no
526084,purchasing,middle,low,4,no,no,4,30000,no
136441,sales,sinior,high,9,no,no,3,74400,no
283084,purchasing,junior,medium,2,no,yes,3,27600,yes
740100,purchasing,middle,high,5,no,no,2,48000,no
877838,purchasing,middle,medium,8,no,no,4,33600,no
960887,marketing,junior,low,1,no,no,4,21600,no
872592,technology,middle,medium,3,no,yes,2,38400,no
613601,sales,junior,medium,3,no,no,4,24000,yes
403503,marketing,junior,medium,1,no,no,4,25200,yes
898221,technology,middle,high,4,no,yes,4,68400,no
621722,technology,junior,medium,2,no,no,3,26400,yes
131970,hr,middle,low,6,no,no,4,19200,no
507528,marketing,sinior,high,6,no,no,4,68400,no
563372,technology,middle,low,7,no,yes,4,33600,no
871502,sales,junior,low,1,no,no,3,18000,yes
664306,purchasing,middle,medium,7,no,no,3,33600,no
298085,technology,junior,medium,2,no,no,3,30000,yes
765226,sales,middle,medium,6,no,no,4,44400,no
611658,technology,middle,high,6,no,no,3,67200,no
635559,hr,junior,low,2,no,no,1,15600,yes
193575,sales,middle,low,8,no,no,4,28800,no
459684,sales,middle,medium,8,no,no,5,39600,no
220224,sales,middle,medium,7,no,no,2,42000,no
540739,hr,middle,high,5,no,no,4,61200,no
957162,sales,middle,medium,3,no,no,5,38400,no
951594,marketing,middle,low,7,no,no,4,20400,no
323199,technology,middle,low,5,no,no,3,27600,no
748542,marketing,junior,low,2,no,no,4,13200,yes
319132,purchasing,junior,low,1,no,no,4,19200,yes
997272,hr,junior,medium,1,no,no,1,25200,yes
294336,technology,middle,low,7,no,no,3,33600,no
529157,technology,sinior,high,10,no,no,4,86400,no
189605,marketing,middle,medium,7,no,no,1,39600,no
908271,purchasing,junior,medium,4,no,no,3,28800,no
279794,purchasing,sinior,high,3,no,no,3,79200,no
498444,sales,junior,medium,1,no,no,4,27600,no
880568,sales,middle,medium,10,no,no,3,42000,no
852117,sales,middle,medium,5,no,no,1,31200,no
885070,technology,middle,high,10,no,no,3,68400,no
204128,sales,junior,low,2,no,no,4,18000,no
164833,sales,middle,medium,7,no,yes,3,33600,no
946626,sales,sinior,medium,10,no,no,3,57600,no
204070,sales,junior,medium,1,no,no,4,28800,no
112463,technology,middle,low,5,yes,no,4,22800,no
225834,technology,junior,medium,2,no,no,3,31200,no
320264,marketing,junior,medium,2,no,yes,4,28800,no
871965,purchasing,middle,low,6,no,no,3,24000,no
558725,sales,junior,medium,3,no,yes,3,27600,yes
304158,sales,middle,high,2,yes,no,4,49200,no
639281,marketing,middle,high,7,no,no,2,50400,no
567438,sales,junior,medium,1,no,no,4,25200,no
633605,hr,junior,medium,3,no,no,3,30000,no
427761,hr,sinior,medium,2,no,no,3,60000,yes
451611,sales,middle,medium,7,no,yes,3,36000,no
906912,marketing,junior,medium,2,no,no,3,30000,no
330803,technology,sinior,medium,10,no,no,4,55200,no
817278,technology,sinior,medium,8,no,yes,3,61200,no
935385,sales,junior,medium,3,no,no,3,21600,yes
543947,technology,middle,medium,2,no,yes,2,44400,no
432652,sales,middle,high,4,no,yes,2,50400,no
138840,purchasing,middle,medium,6,no,no,5,33600,no
723974,marketing,middle,high,4,no,no,5,51600,yes
221758,sales,junior,medium,5,no,no,3,27600,no
969331,sales,middle,medium,7,no,no,4,38400,no
864152,sales,middle,medium,5,no,no,3,37200,no
130836,sales,middle,high,6,no,yes,2,45600,no
917723,technology,middle,medium,7,no,no,4,51600,no
759576,technology,middle,low,4,no,no,4,33600,no
228956,sales,junior,medium,4,no,no,3,24000,no
411913,technology,middle,low,4,no,yes,3,27600,no
400720,purchasing,middle,medium,1,no,no,3,38400,no
380958,sales,junior,medium,2,no,no,2,24000,no
581790,technology,middle,high,4,no,no,4,69600,no
221944,sales,sinior,high,7,no,no,2,62400,no
555913,sales,middle,high,6,no,no,3,50400,no
441158,purchasing,junior,low,3,no,no,4,19200,no
570741,sales,junior,medium,1,no,no,3,20400,yes
969766,purchasing,middle,medium,6,yes,yes,3,33600,no
410255,technology,middle,medium,8,no,no,4,51600,no
808939,marketing,sinior,high,8,no,no,3,81600,no
707887,purchasing,sinior,medium,3,no,yes,1,44400,no
216674,sales,middle,low,4,no,no,4,19200,no
819709,sales,middle,high,7,no,yes,4,58800,no
419858,purchasing,middle,high,1,no,no,1,46800,yes
476458,sales,middle,low,7,no,no,5,24000,no
239289,sales,junior,medium,1,no,no,4,21600,yes
421637,purchasing,junior,low,4,no,no,3,18000,yes
576060,purchasing,junior,medium,3,no,no,3,25200,yes
472476,purchasing,junior,medium,2,no,no,3,28800,yes
435480,sales,middle,medium,2,no,no,5,33600,no
176960,purchasing,middle,low,1,no,no,3,28800,yes
447128,sales,junior,low,2,no,no,4,18000,no
245938,sales,middle,medium,5,no,no,5,38400,no
336522,technology,junior,low,1,no,no,4,15600,yes
255595,sales,middle,medium,4,no,no,4,38400,no
542607,marketing,junior,medium,1,no,yes,1,22800,yes
480594,technology,middle,low,3,no,no,4,22800,yes
508346,technology,middle,low,5,no,no,2,27600,no
133867,purchasing,junior,medium,5,no,no,4,25200,no
869057,sales,middle,low,6,no,no,4,19200,no
734488,sales,sinior,high,8,no,no,5,73200,no
472435,purchasing,junior,low,2,no,no,4,19200,no
248449,marketing,junior,medium,1,no,no,5,27600,no
200288,sales,middle,medium,9,no,no,4,33600,no
557583,marketing,junior,medium,3,no,yes,3,30000,yes
704698,technology,junior,medium,1,no,no,4,34800,no
756540,purchasing,junior,medium,4,no,no,5,28800,no
629685,technology,middle,medium,5,no,no,2,38400,no
537747,purchasing,junior,medium,1,no,no,2,24000,yes
553592,technology,junior,high,2,no,no,2,37200,yes
117519,sales,junior,low,3,no,no,4,15600,no
339592,purchasing,junior,low,1,no,yes,4,15600,yes
146415,technology,middle,medium,8,no,no,2,39600,no
198668,sales,middle,low,7,no,yes,4,19200,no
612656,technology,middle,low,1,no,no,4,28800,no
245681,marketing,junior,medium,1,no,no,4,24000,no
503920,technology,middle,medium,6,no,no,3,39600,no
218256,sales,middle,high,6,no,no,5,50400,no
642686,hr,middle,high,6,no,no,3,55200,no
324734,marketing,junior,medium,3,no,no,3,22800,yes
996316,sales,junior,high,3,no,no,4,38400,no
747251,technology,junior,low,1,no,no,5,19200,yes
620770,technology,junior,low,2,no,no,2,14400,yes
848393,hr,middle,low,6,no,yes,3,30000,no
438945,sales,junior,low,1,no,no,5,12000,yes
324407,purchasing,middle,medium,8,no,no,5,45600,no
678984,hr,junior,low,1,no,no,5,16800,yes
195573,sales,middle,high,8,no,yes,3,52800,no
447506,sales,junior,medium,3,no,no,3,26400,yes
414411,purchasing,junior,high,1,no,yes,3,38400,yes
160637,technology,middle,high,5,no,no,3,62400,no
